"BehaviorSpace results (NetLogo 6.2.2)"
"Segregation.nlogo"
"experiment"
"04/24/2025 22:31:15:177 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-unhappy"
"475","90","70","78","2.40343347639485"
"476","90","70","66","6.115563053563897"
"473","90","70","95","3.7679932260795934"
"478","90","70","16","24.18050234142188"
"477","90","70","57","3.7355088020609704"
"475","90","70","79","2.6609442060085837"
"474","90","70","84","4.970263381478334"
"479","90","70","6","48.851063829787236"
"476","90","70","67","6.199915647406158"
"473","90","70","96","3.0059271803556307"
"477","90","70","58","3.7784456848432804"
"478","90","70","17","23.116219667943806"
"474","90","70","85","4.672897196261682"
"475","90","70","80","3.0901287553648067"
"476","90","70","68","6.0312104597216365"
"480","90","70","1","75.72815533980582"
"473","90","70","97","3.0906011854360713"
"477","90","70","59","3.864319450407901"
"474","90","70","86","4.4180118946474085"
"479","90","70","7","46.170212765957444"
"475","90","70","81","2.875536480686695"
"476","90","70","69","6.199915647406158"
"478","90","70","18","21.54108131119625"
"473","90","70","98","3.048264182895851"
"477","90","70","60","3.90725633319021"
"474","90","70","87","4.630416312659303"
"475","90","70","82","2.7896995708154506"
"476","90","70","70","6.0312104597216365"
"473","90","70","99","3.132938187976291"
"478","90","70","19","19.79565772669221"
"477","90","70","61","3.13439244310863"
"479","90","70","8","42.97872340425532"
"480","90","70","2","72.56226255804137"
"474","90","70","88","5.0127442650807135"
"475","90","70","83","2.4463519313304722"
"473","90","70","100","3.3869602032176123"
"476","90","70","71","5.946857865879376"
"478","90","70","20","18.475947211579395"
"477","90","70","62","3.1773293258909403"
"475","90","70","84","2.060085836909871"
"474","90","70","89","4.842820730671198"
"476","90","70","72","5.609447490510333"
"479","90","70","9","39.276595744680854"
"481","90","75","0","89.96138996138995"
"477","90","70","63","3.2632030914555603"
"475","90","70","85","2.317596566523605"
"474","90","70","90","4.715378079864061"
"478","90","70","21","17.83737760749255"
"480","90","70","3","69.69185310257492"
"476","90","70","73","5.735976381273724"
"477","90","70","64","3.2632030914555603"
"475","90","70","86","2.2746781115879826"
"474","90","70","91","4.4180118946474085"
"479","90","70","10","37.787234042553195"
"478","90","70","22","16.68795232013623"
"476","90","70","74","6.073386756642766"
"477","90","70","65","3.13439244310863"
"475","90","70","87","2.1030042918454934"
"474","90","70","92","3.8232795242141036"
"481","90","75","1","84.81338481338481"
"478","90","70","23","15.964240102171138"
"476","90","70","75","5.862505272037115"
"477","90","70","66","3.0485186775440103"
"480","90","70","4","63.14900802026171"
"475","90","70","88","2.1459227467811157"
"479","90","70","11","35.61702127659574"
"474","90","70","93","4.163126593033136"
"477","90","70","67","2.9626449119793903"
"476","90","70","76","5.18768452129903"
"475","90","70","89","2.317596566523605"
"478","90","70","24","15.240527884206045"
"474","90","70","94","4.1206457094307565"
"477","90","70","68","2.9626449119793903"
"475","90","70","90","2.40343347639485"
"476","90","70","77","5.398566005904682"
"479","90","70","12","32.04255319148936"
"481","90","75","2","82.88288288288288"
"480","90","70","5","59.34993668214437"
"478","90","70","25","14.772243507875693"
"474","90","70","95","4.290569243840272"
"477","90","70","69","2.4044654358093602"
"475","90","70","91","2.3605150214592276"
"476","90","70","78","5.4829185997469425"
"474","90","70","96","4.333050127442651"
"479","90","70","13","31.234042553191486"
"478","90","70","26","14.048531289910601"
"477","90","70","70","2.6191498497209103"
"475","90","70","92","2.3605150214592276"
"476","90","70","79","5.567271193589203"
"480","90","70","6","55.80413676656817"
"481","90","75","3","78.85027885027885"
"474","90","70","97","4.205607476635514"
"477","90","70","71","2.9197080291970803"
"478","90","70","27","13.495104299702001"
"475","90","70","93","2.2317596566523603"
"476","90","70","80","5.609447490510333"
"479","90","70","14","29.48936170212766"
"474","90","70","98","4.290569243840272"
"477","90","70","72","2.8338342636324603"
"475","90","70","94","2.060085836909871"
"478","90","70","28","13.707960834397618"
"476","90","70","81","4.9768030366933775"
"480","90","70","7","51.24525116082735"
"474","90","70","99","4.290569243840272"
"479","90","70","15","29.48936170212766"
"477","90","70","73","3.3061399742378708"
"475","90","70","95","1.8025751072961373"
"481","90","75","4","77.39167739167739"
"478","90","70","29","13.026819923371647"
"476","90","70","82","5.2298608182201605"
"474","90","70","100","3.8657604078164827"
"475","90","70","96","1.5879828326180259"
"477","90","70","74","2.8767711464147703"
"479","90","70","16","27.829787234042552"
"476","90","70","83","5.1455082243779"
"478","90","70","30","13.324819071945509"
"480","90","70","8","49.05023216547066"
"475","90","70","97","1.6738197424892705"
"477","90","70","75","3.0485186775440103"
"482","90","75","0","88.7131252672082"
"481","90","75","5","78.16387816387817"
"476","90","70","84","5.10333192745677"
"479","90","70","17","25.659574468085104"
"478","90","70","31","13.154533844189018"
"475","90","70","98","1.6738197424892705"
"477","90","70","76","3.1773293258909403"
"480","90","70","9","47.361756015196285"
"476","90","70","85","5.10333192745677"
"475","90","70","99","1.888412017167382"
"477","90","70","77","3.13439244310863"
"478","90","70","32","11.79225202213708"
"479","90","70","18","24.680851063829788"
"481","90","75","6","79.83697983697984"
"482","90","75","1","84.22402736212057"
"477","90","70","78","3.0914555603263203"
"476","90","70","86","5.398566005904682"
"475","90","70","100","1.8025751072961373"
"478","90","70","33","11.025968497232865"
"479","90","70","19","22.851063829787236"
"480","90","70","10","44.23807513718869"
"476","90","70","87","5.609447490510333"
"477","90","70","79","2.7908973808501503"
"483","90","75","0","88.23279524214104"
"478","90","70","34","9.83397190293742"
"479","90","70","20","21.23404255319149"
"477","90","70","80","3.0055817947617003"
"476","90","70","88","6.326444538169548"
"481","90","75","7","76.57657657657657"
"482","90","75","2","81.40230867892262"
"480","90","70","11","43.09835373575348"
"478","90","70","35","9.40825883354619"
"477","90","70","81","2.7050236152855303"
"476","90","70","89","5.735976381273724"
"479","90","70","21","21.319148936170212"
"478","90","70","36","9.323116219667945"
"477","90","70","82","2.7908973808501503"
"483","90","75","1","85.64146134239591"
"476","90","70","90","5.525094896668072"
"481","90","75","8","75.37537537537537"
"480","90","70","12","40.14352047277332"
"482","90","75","3","82.55664814023088"
"479","90","70","22","20.212765957446805"
"477","90","70","83","2.9197080291970803"
"478","90","70","37","9.40825883354619"
"476","90","70","91","5.693800084352594"
"477","90","70","84","2.4474023185916702"
"478","90","70","38","9.152830991911452"
"479","90","70","23","19.319148936170212"
"480","90","70","13","39.130434782608695"
"476","90","70","92","5.398566005904682"
"483","90","75","2","85.6839422259983"
"481","90","75","9","73.83097383097383"
"477","90","70","85","2.27565478746243"
"482","90","75","4","81.65882855921333"
"478","90","70","39","8.258833546189868"
"476","90","70","93","5.525094896668072"
"479","90","70","24","17.70212765957447"
"477","90","70","86","2.31859167024474"
"480","90","70","14","36.048965808357956"
"478","90","70","40","8.301404853128991"
"476","90","70","94","5.27203711514129"
"477","90","70","87","2.01803349076857"
"481","90","75","10","73.4019734019734"
"479","90","70","25","16.93617021276596"
"483","90","75","3","82.88020390824128"
"478","90","70","41","8.471690080885482"
"482","90","75","5","81.27404873877725"
"476","90","70","95","5.567271193589203"
"480","90","70","15","32.4609539890249"
"477","90","70","88","1.7604121940747102"
"479","90","70","26","14.808510638297873"
"478","90","70","42","8.258833546189868"
"477","90","70","89","1.8033490768570204"
"476","90","70","96","5.2298608182201605"
"480","90","70","16","31.616715913887717"
"481","90","75","11","72.24367224367224"
"479","90","70","27","15.27659574468085"
"478","90","70","43","8.045977011494253"
"476","90","70","97","5.7781526781948545"
"477","90","70","90","1.8462859596393302"
"483","90","75","4","81.94562446898895"
"482","90","75","6","79.64942283026934"
"479","90","70","28","13.829787234042554"
"477","90","70","91","1.7604121940747102"
"476","90","70","98","5.989034162800507"
"478","90","70","44","7.875691783737761"
"480","90","70","17","29.548332629801603"
"481","90","75","12","70.74217074217074"
"477","90","70","92","2.01803349076857"
"479","90","70","29","13.744680851063828"
"476","90","70","99","5.735976381273724"
"478","90","70","45","7.662835249042145"
"482","90","75","7","78.45233005557931"
"483","90","75","5","80.11894647408666"
"477","90","70","93","1.8462859596393302"
"480","90","70","18","29.632756437315322"
"479","90","70","30","12.553191489361701"
"476","90","70","100","5.651623787431464"
"478","90","70","46","6.7688378033205625"
"477","90","70","94","1.8892228424216402"
"481","90","75","13","71.04247104247105"
"479","90","70","31","12.595744680851064"
"480","90","70","19","26.002532714225413"
"484","90","75","0","90.24286322965487"
"478","90","70","47","6.598552575564069"
"477","90","70","95","2.10390725633319"
"482","90","75","8","74.04873877725524"
"483","90","75","6","78.67459643160578"
"477","90","70","96","1.9321597252039504"
"478","90","70","48","6.257982120051085"
"479","90","70","32","12.51063829787234"
"480","90","70","20","24.356268467707896"
"481","90","75","14","69.66966966966966"
"477","90","70","97","1.9750966079862602"
"479","90","70","33","11.829787234042554"
"478","90","70","49","6.939123031077054"
"484","90","75","1","85.42820622070728"
"482","90","75","9","73.15091919623771"
"480","90","70","21","22.330097087378643"
"477","90","70","98","1.8462859596393302"
"483","90","75","7","75.91333899745115"
"478","90","70","50","6.513409961685824"
"481","90","75","15","71.17117117117117"
"479","90","70","34","12.042553191489363"
"477","90","70","99","1.6745384285100904"
"480","90","70","22","20.97931616715914"
"478","90","70","51","6.555981268624947"
"477","90","70","100","1.5027908973808501"
"479","90","70","35","10.76595744680851"
"482","90","75","10","73.10816588285593"
"484","90","75","2","84.91691521090755"
"478","90","70","52","6.641123882503193"
"480","90","70","23","18.615449556775012"
"483","90","75","8","74.5964316057774"
"479","90","70","36","10.382978723404255"
"481","90","75","16","69.24066924066923"
"485","90","75","0","89.27659574468085"
"478","90","70","53","6.555981268624947"
"480","90","70","24","17.18024482904179"
"479","90","70","37","10.382978723404255"
"482","90","75","11","72.12483967507481"
"478","90","70","54","5.874840357598978"
"484","90","75","3","83.42564976565828"
"483","90","75","9","72.72727272727273"
"479","90","70","38","9.914893617021276"
"481","90","75","17","69.32646932646934"
"480","90","70","25","16.631490080202617"
"478","90","70","55","5.789697743720732"
"485","90","75","1","84.85106382978724"
"479","90","70","39","9.914893617021276"
"480","90","70","26","16.37821865766146"
"482","90","75","12","71.65455322787516"
"478","90","70","56","5.789697743720732"
"484","90","75","4","81.46570089475927"
"483","90","75","10","72.5998300764656"
"481","90","75","18","68.46846846846847"
"479","90","70","40","9.702127659574469"
"478","90","70","57","5.832269050659855"
"480","90","70","27","15.998311523849726"
"485","90","75","2","82.72340425531914"
"479","90","70","41","9.319148936170214"
"478","90","70","58","5.704555129842486"
"482","90","75","13","71.26977340743908"
"480","90","70","28","15.280709159983116"
"479","90","70","42","9.02127659574468"
"483","90","75","11","70.22090059473237"
"481","90","75","19","66.83826683826683"
"484","90","75","5","78.95185342991053"
"478","90","70","59","5.747126436781609"
"480","90","70","29","15.280709159983116"
"479","90","70","43","9.02127659574468"
"478","90","70","60","5.789697743720732"
"482","90","75","14","69.81616075245832"
"485","90","75","3","81.70212765957446"
"480","90","70","30","13.50780920219502"
"481","90","75","20","67.26726726726727"
"484","90","75","6","78.27013208351087"
"479","90","70","44","8.51063829787234"
"483","90","75","12","70.73067119796092"
"478","90","70","61","5.5342699020859945"
"479","90","70","45","8.340425531914894"
"480","90","70","31","13.001266357112707"
"482","90","75","15","68.83283454467721"
"478","90","70","62","5.2788420604512565"
"485","90","75","4","80.85106382978722"
"481","90","75","21","68.8974688974689"
"478","90","70","63","5.19369944657301"
"479","90","70","46","7.872340425531915"
"480","90","70","32","11.94596876319122"
"483","90","75","13","69.24384027187766"
"484","90","75","7","76.6084363016617"
"478","90","70","64","5.236270753512133"
"479","90","70","47","7.234042553191489"
"482","90","75","16","68.40530141085934"
"480","90","70","33","10.975094976783453"
"485","90","75","5","80.08510638297872"
"481","90","75","22","67.39596739596739"
"478","90","70","65","4.810557684120902"
"479","90","70","48","7.319148936170213"
"480","90","70","34","10.088644997889405"
"483","90","75","14","69.62616822429906"
"484","90","75","8","75.24499360886237"
"478","90","70","66","5.151128139633887"
"479","90","70","49","6.978723404255319"
"482","90","75","17","67.59298845660538"
"480","90","70","35","9.159983115238497"
"481","90","75","23","66.88116688116688"
"485","90","75","6","78.34042553191489"
"478","90","70","67","4.980842911877394"
"479","90","70","50","6.893617021276596"
"480","90","70","36","9.70873786407767"
"484","90","75","9","74.17980400511291"
"478","90","70","68","5.151128139633887"
"483","90","75","15","68.86151231945624"
"479","90","70","51","6.51063829787234"
"482","90","75","18","66.78067550235143"
"481","90","75","24","68.72586872586872"
"478","90","70","69","4.640272456364411"
"480","90","70","37","9.159983115238497"
"479","90","70","52","5.872340425531915"
"485","90","75","7","75.70212765957447"
"478","90","70","70","4.76798637718178"
"484","90","75","10","77.50319556881125"
"483","90","75","16","67.45964316057774"
"480","90","70","38","8.864499788940481"
"479","90","70","53","5.617021276595745"
"482","90","75","19","65.8401026079521"
"481","90","75","25","67.78206778206778"
"478","90","70","71","4.810557684120902"
"480","90","70","39","8.315745040101309"
"479","90","70","54","5.574468085106383"
"485","90","75","8","75.57446808510639"
"478","90","70","72","4.640272456364411"
"483","90","75","17","66.90739167374682"
"484","90","75","11","76.09714529186195"
"480","90","70","40","7.766990291262135"
"479","90","70","55","5.276595744680851"
"482","90","75","20","65.8401026079521"
"481","90","75","26","67.00986700986701"
"478","90","70","73","4.427415921668795"
"479","90","70","56","4.808510638297872"
"480","90","70","41","6.838328408611229"
"485","90","75","9","76.42553191489363"
"483","90","75","18","66.7374681393373"
"478","90","70","74","3.959131545338442"
"479","90","70","57","4.808510638297872"
"480","90","70","42","6.416209371042634"
"484","90","75","12","75.84149978696207"
"481","90","75","27","66.75246675246676"
"482","90","75","21","66.18212911500642"
"478","90","70","75","3.6185610898254574"
"479","90","70","58","4.680851063829787"
"480","90","70","43","6.416209371042634"
"485","90","75","10","75.48936170212765"
"478","90","70","76","3.7888463175819496"
"483","90","75","19","66.56754460492779"
"479","90","70","59","4.382978723404255"
"480","90","70","44","5.403123680878007"
"481","90","75","28","67.6962676962677"
"482","90","75","22","64.30098332620778"
"484","90","75","13","75.75628461866212"
"478","90","70","77","3.8739889314601954"
"479","90","70","60","3.872340425531915"
"480","90","70","45","5.19206416209371"
"478","90","70","78","3.7462750106428264"
"479","90","70","61","3.872340425531915"
"485","90","75","11","75.91489361702128"
"483","90","75","20","65.20815632965166"
"480","90","70","46","4.769945124525116"
"481","90","75","29","66.62376662376663"
"482","90","75","23","64.34373663958957"
"478","90","70","79","3.6611323967645806"
"479","90","70","62","3.4893617021276593"
"484","90","75","14","75.92671495526203"
"480","90","70","47","4.769945124525116"
"478","90","70","80","3.6185610898254574"
"479","90","70","63","3.5744680851063833"
"483","90","75","21","65.16567544604928"
"485","90","75","12","74.59574468085106"
"480","90","70","48","4.390037990713381"
"482","90","75","24","64.04446344591706"
"481","90","75","30","65.16516516516516"
"478","90","70","81","3.4908471690080884"
"479","90","70","64","3.5319148936170213"
"484","90","75","15","73.66851299531316"
"480","90","70","49","4.094554664415365"
"478","90","70","82","3.4908471690080884"
"479","90","70","65","3.7021276595744683"
"485","90","75","13","72.97872340425532"
"480","90","70","50","4.263402279442803"
"483","90","75","22","64.23109600679695"
"482","90","75","25","62.46259085079093"
"481","90","75","31","65.55126555126554"
"478","90","70","83","3.1077054065559815"
"479","90","70","66","3.7872340425531914"
"480","90","70","51","4.4744617982271"
"484","90","75","16","72.56071580741373"
"478","90","70","84","3.1928480204342273"
"479","90","70","67","3.74468085106383"
"480","90","70","52","3.9257070493879276"
"483","90","75","23","62.36193712829227"
"485","90","75","14","72.76595744680851"
"482","90","75","26","62.590850790936294"
"478","90","70","85","3.1928480204342273"
"481","90","75","32","65.5083655083655"
"479","90","70","68","3.4893617021276593"
"480","90","70","53","3.9257070493879276"
"484","90","75","17","72.26246271836388"
"478","90","70","86","3.1502767134951046"
"479","90","70","69","3.6595744680851063"
"480","90","70","54","3.5035880118193328"
"478","90","70","87","2.894848871860366"
"482","90","75","27","63.87345019238991"
"479","90","70","70","3.4893617021276593"
"481","90","75","33","65.2938652938653"
"483","90","75","24","62.40441801189465"
"485","90","75","15","73.44680851063829"
"480","90","70","55","3.545799915576193"
"478","90","70","88","2.852277564921243"
"479","90","70","71","3.148936170212766"
"484","90","75","18","72.6033233915637"
"480","90","70","56","3.8834951456310676"
"478","90","70","89","2.80970625798212"
"482","90","75","28","63.53142368533561"
"479","90","70","72","3.404255319148936"
"481","90","75","34","61.904761904761905"
"483","90","75","25","61.00254885301615"
"485","90","75","16","73.31914893617021"
"480","90","70","57","3.8834951456310676"
"478","90","70","90","2.511707109408259"
"479","90","70","73","3.361702127659574"
"484","90","75","19","71.49552620366426"
"480","90","70","58","3.9679189531447867"
"478","90","70","91","2.128565346956152"
"479","90","70","74","3.404255319148936"
"482","90","75","29","62.37708422402736"
"481","90","75","35","60.78936078936079"
"483","90","75","26","61.42735768903993"
"480","90","70","59","3.4613761080624736"
"485","90","75","17","72.04255319148936"
"478","90","70","92","2.38399318859089"
"479","90","70","75","3.3191489361702122"
"480","90","70","60","3.334740396791895"
"478","90","70","93","2.38399318859089"
"484","90","75","20","70.13208351086493"
"481","90","75","36","60.918060918060924"
"482","90","75","30","60.966224882428385"
"479","90","70","76","2.8085106382978724"
"480","90","70","61","3.0392570704938793"
"483","90","75","27","61.21495327102804"
"478","90","70","94","2.554278416347382"
"479","90","70","77","3.0638297872340425"
"485","90","75","18","73.23404255319149"
"480","90","70","62","3.123680878007598"
"478","90","70","95","2.511707109408259"
"479","90","70","78","3.1914893617021276"
"484","90","75","21","69.74861525351513"
"481","90","75","37","62.16216216216216"
"482","90","75","31","59.89739204788371"
"483","90","75","28","59.303313508920986"
"480","90","70","63","3.2503165892781767"
"478","90","70","96","2.511707109408259"
"479","90","70","79","2.6382978723404253"
"485","90","75","19","72.5531914893617"
"478","90","70","97","2.3414218816517667"
"480","90","70","64","3.4191642043056145"
"479","90","70","80","2.893617021276596"
"481","90","75","38","61.43286143286143"
"482","90","75","32","59.72637879435656"
"478","90","70","98","2.511707109408259"
"484","90","75","22","69.36514699616532"
"483","90","75","29","59.04842820730671"
"480","90","70","65","3.123680878007598"
"479","90","70","81","3.148936170212766"
"478","90","70","99","2.681992337164751"
"480","90","70","66","2.99704516673702"
"479","90","70","82","3.1914893617021276"
"485","90","75","20","70.3404255319149"
"481","90","75","39","61.94766194766195"
"482","90","75","33","59.42710560068405"
"478","90","70","100","2.2137079608343977"
"480","90","70","67","2.743773744195863"
"484","90","75","23","69.27993182786535"
"479","90","70","83","3.3191489361702122"
"483","90","75","30","59.175870858113846"
"480","90","70","68","2.7859856479527227"
"486","90","75","0","89.4087622288388"
"479","90","70","84","3.4893617021276593"
"481","90","75","40","62.591162591162586"
"482","90","75","34","59.5981188542112"
"485","90","75","21","70.04255319148936"
"480","90","70","69","2.6593499366821445"
"483","90","75","31","57.2642310960068"
"479","90","70","85","3.0638297872340425"
"484","90","75","24","68.08691947166595"
"480","90","70","70","2.7015618404390036"
"479","90","70","86","2.9361702127659575"
"481","90","75","41","61.38996138996139"
"482","90","75","35","59.29884566053869"
"486","90","75","1","85.4955338153977"
"485","90","75","22","70.17021276595744"
"480","90","70","71","2.7859856479527227"
"479","90","70","87","2.9361702127659575"
"484","90","75","25","69.15210907541542"
"483","90","75","32","58.24129141886151"
"480","90","70","72","2.8281975517095823"
"479","90","70","88","2.9361702127659575"
"481","90","75","42","60.57486057486058"
"482","90","75","36","59.04232578024797"
"480","90","70","73","2.6593499366821445"
"479","90","70","89","2.9787234042553195"
"485","90","75","23","67.65957446808511"
"486","90","75","2","84.09187579753296"
"483","90","75","33","57.476635514018696"
"480","90","70","74","2.448290417897847"
"484","90","75","26","68.76864081806562"
"479","90","70","90","3.0638297872340425"
"481","90","75","43","57.78635778635779"
"480","90","70","75","2.3638666103841284"
"482","90","75","37","59.384352287302264"
"479","90","70","91","3.021276595744681"
"485","90","75","24","67.91489361702128"
"483","90","75","34","57.22175021240442"
"480","90","70","76","2.3638666103841284"
"486","90","75","3","81.7524457677584"
"479","90","70","92","2.893617021276596"
"484","90","75","27","67.74605879846612"
"481","90","75","44","55.51265551265552"
"482","90","75","38","58.18725951261223"
"480","90","70","77","2.448290417897847"
"479","90","70","93","2.893617021276596"
"483","90","75","35","56.117247238742564"
"485","90","75","25","68.04255319148936"
"480","90","70","78","2.406078514140988"
"481","90","75","45","55.25525525525525"
"479","90","70","94","2.9361702127659575"
"484","90","75","28","64.89135066041756"
"486","90","75","4","81.62484049340706"
"482","90","75","39","58.657545959811884"
"480","90","70","79","2.1105951878429714"
"479","90","70","95","2.5106382978723403"
"483","90","75","36","52.88870008496177"
"480","90","70","80","2.0261713803292527"
"485","90","75","26","68.63829787234043"
"479","90","70","96","2.595744680851064"
"481","90","75","46","56.24195624195624"
"482","90","75","40","58.443779392902954"
"484","90","75","29","63.14443971026843"
"480","90","70","81","2.1950189953566905"
"479","90","70","97","2.5106382978723403"
"486","90","75","5","79.96597192683964"
"483","90","75","37","53.65335598980459"
"480","90","70","82","2.1105951878429714"
"481","90","75","47","56.199056199056194"
"479","90","70","98","2.4680851063829787"
"485","90","75","27","68.08510638297872"
"482","90","75","41","59.76913210773836"
"484","90","75","30","62.164465274818916"
"480","90","70","83","2.0683832840861123"
"479","90","70","99","2.425531914893617"
"483","90","75","38","52.93118096856415"
"480","90","70","84","2.1105951878429714"
"486","90","75","6","79.2854104636325"
"479","90","70","100","2.382978723404255"
"481","90","75","48","55.21235521235521"
"485","90","75","28","67.19148936170212"
"482","90","75","42","60.49593843522874"
"484","90","75","31","60.92884533446954"
"480","90","70","85","1.9839594765723934"
"487","90","75","0","86.89567430025446"
"483","90","75","39","50.637213254035686"
"481","90","75","49","53.753753753753756"
"480","90","70","86","2.1105951878429714"
"486","90","75","7","77.07358570820927"
"482","90","75","43","59.72637879435656"
"485","90","75","29","66.29787234042553"
"480","90","70","87","1.8573237653018153"
"484","90","75","32","59.22454196847039"
"483","90","75","40","48.51316907391674"
"481","90","75","50","53.62505362505362"
"480","90","70","88","1.561840439003799"
"487","90","75","1","81.93384223918575"
"482","90","75","44","58.57203933304831"
"486","90","75","8","76.47809442790302"
"480","90","70","89","1.47741663149008"
"485","90","75","30","65.06382978723404"
"484","90","75","33","59.77844056242011"
"483","90","75","41","47.70603228547154"
"481","90","75","51","53.66795366795367"
"480","90","70","90","1.2663571127057829"
"487","90","75","2","81.1704834605598"
"480","90","70","91","1.4352047277332207"
"482","90","75","45","59.384352287302264"
"485","90","75","31","63.06382978723404"
"484","90","75","34","60.33233915636983"
"486","90","75","9","75.49978732454275"
"483","90","75","42","49.575191163976214"
"481","90","75","52","53.410553410553405"
"480","90","70","92","1.3085690164626425"
"482","90","75","46","58.2727661393758"
"480","90","70","93","1.3085690164626425"
"483","90","75","43","49.405267629566694"
"487","90","75","3","79.85581000848177"
"485","90","75","32","63.148936170212764"
"481","90","75","53","52.552552552552555"
"484","90","75","35","60.88623775031956"
"486","90","75","10","77.58400680561464"
"480","90","70","94","1.561840439003799"
"482","90","75","47","58.82855921333904"
"480","90","70","95","1.6040523427606586"
"481","90","75","54","54.054054054054056"
"483","90","75","44","50.594732370433306"
"485","90","75","33","62.936170212765965"
"484","90","75","36","61.14188325521943"
"480","90","70","96","1.646264246517518"
"487","90","75","4","78.83799830364715"
"486","90","75","11","76.22288387920034"
"482","90","75","48","59.384352287302264"
"480","90","70","97","1.646264246517518"
"483","90","75","45","51.31690739167375"
"481","90","75","55","52.98155298155298"
"485","90","75","34","61.02127659574468"
"480","90","70","98","1.7306880540312368"
"484","90","75","37","61.52535151256924"
"487","90","75","5","78.7531806615776"
"482","90","75","49","55.664814023086784"
"486","90","75","12","74.13866439812845"
"480","90","70","99","1.4352047277332207"
"481","90","75","56","53.324753324753324"
"483","90","75","46","51.23194562446899"
"480","90","70","100","1.47741663149008"
"485","90","75","35","59.65957446808511"
"484","90","75","38","61.31231359181935"
"488","90","75","0","89.89769820971867"
"482","90","75","50","53.826421547669945"
"481","90","75","57","53.53925353925354"
"483","90","75","47","52.29396771452846"
"486","90","75","13","74.81922586133561"
"487","90","75","6","79.21967769296013"
"485","90","75","36","57.87234042553191"
"484","90","75","39","62.33489561141883"
"482","90","75","51","55.109020949123554"
"481","90","75","58","52.38095238095239"
"483","90","75","48","53.10110450297366"
"488","90","75","1","84.61210571184996"
"486","90","75","14","73.16035729476819"
"485","90","75","37","56.80851063829787"
"487","90","75","7","75.69974554707379"
"484","90","75","40","63.01661695781849"
"482","90","75","52","58.14450619923044"
"481","90","75","59","52.037752037752036"
"483","90","75","49","53.18606627017842"
"485","90","75","38","57.99999999999999"
"488","90","75","2","82.73657289002557"
"486","90","75","15","71.92683964270523"
"487","90","75","8","74.76675148430874"
"484","90","75","41","63.86876864081806"
"482","90","75","53","56.690893544249676"
"481","90","75","60","50.750750750750754"
"483","90","75","50","52.08156329651656"
"485","90","75","39","59.06382978723405"
"482","90","75","54","55.579307396323216"
"484","90","75","42","63.10183212611845"
"481","90","75","61","50.235950235950234"
"488","90","75","3","82.9070758738278"
"487","90","75","9","75.48770144189992"
"486","90","75","16","72.9902169289664"
"483","90","75","51","52.421410365335596"
"485","90","75","40","59.19148936170213"
"481","90","75","62","49.72114972114972"
"482","90","75","55","54.16844805472424"
"484","90","75","43","60.84363016616958"
"487","90","75","10","73.53689567430025"
"486","90","75","17","69.45980433857932"
"488","90","75","4","80.77578857630009"
"483","90","75","52","50.97706032285472"
"482","90","75","56","54.6387345019239"
"481","90","75","63","48.77734877734878"
"485","90","75","41","56.80851063829787"
"484","90","75","44","62.84618662121858"
"483","90","75","53","50.509770603228546"
"487","90","75","11","72.22222222222221"
"486","90","75","18","66.86516376010209"
"488","90","75","5","81.92668371696504"
"481","90","75","64","48.13384813384813"
"482","90","75","57","53.18512184694314"
"485","90","75","42","57.06382978723404"
"484","90","75","45","62.164465274818916"
"483","90","75","54","51.23194562446899"
"481","90","75","65","46.33204633204633"
"486","90","75","19","64.18545299872395"
"487","90","75","12","72.22222222222221"
"482","90","75","58","52.37280889268918"
"485","90","75","43","55.91489361702128"
"488","90","75","6","81.03154305200341"
"484","90","75","46","62.164465274818916"
"483","90","75","55","49.74511469838573"
"481","90","75","66","46.11754611754611"
"486","90","75","20","66.0569970225436"
"482","90","75","59","51.94527575887131"
"487","90","75","13","72.0949957591179"
"485","90","75","44","57.446808510638306"
"484","90","75","47","62.46271836386876"
"488","90","75","7","79.58226768968457"
"481","90","75","67","45.68854568854569"
"483","90","75","56","49.320305862361934"
"482","90","75","60","52.11628901239847"
"486","90","75","21","67.37558485750745"
"485","90","75","45","56.08510638297872"
"487","90","75","14","72.47667514843087"
"481","90","75","68","44.31574431574432"
"484","90","75","48","60.2045164039199"
"483","90","75","57","49.320305862361934"
"488","90","75","8","78.51662404092072"
"482","90","75","61","51.731509191962374"
"485","90","75","46","55.61702127659574"
"481","90","75","69","42.471042471042466"
"486","90","75","22","65.20629519353467"
"487","90","75","15","72.0949957591179"
"483","90","75","58","51.0195412064571"
"484","90","75","49","58.37239028547081"
"482","90","75","62","51.047456177853775"
"488","90","75","9","79.32651321398124"
"481","90","75","70","42.12784212784213"
"485","90","75","47","55.06382978723404"
"483","90","75","59","49.02293967714528"
"486","90","75","23","64.31305827307528"
"484","90","75","50","57.90370685982105"
"487","90","75","16","69.88973706530959"
"482","90","75","63","49.59384352287302"
"481","90","75","71","41.57014157014157"
"485","90","75","48","53.70212765957447"
"488","90","75","10","77.8772378516624"
"483","90","75","60","47.62107051826678"
"486","90","75","24","64.65333900467886"
"482","90","75","64","50.277896536981615"
"481","90","75","72","39.16773916773917"
"484","90","75","51","55.6028973157222"
"487","90","75","17","69.72010178117048"
"485","90","75","49","51.02127659574468"
"483","90","75","61","46.85641461342396"
"481","90","75","73","40.41184041184041"
